customer_id,total_views,total_add_to_cart,total_purchase,view_cart_conversion,cart_purchase_conversion
2518,9,1,1,11.11,100.00
2519,9,3,1,33.33,33.33
2520,12,2,2,16.67,100.00
2521,9,3,3,33.33,100.00
2522,10,2,2,20.00,100.00
2523,9,6,1,66.67,16.67
2524,6,2,4,33.33,200.00
2525,11,4,3,36.36,75.00
2526,4,2,0,50.00,0.00
2527,3,5,0,166.67,0.00
2528,12,1,0,8.33,0.00
2529,7,2,0,28.57,0.00
2530,6,1,5,16.67,500.00
2531,4,3,2,75.00,66.67
2532,8,4,0,50.00,0.00
2533,11,3,3,27.27,100.00
2534,7,6,2,85.71,33.33
2535,3,3,2,100.00,66.67
2536,6,2,2,33.33,100.00
2537,8,5,3,62.50,60.00
2538,19,3,2,15.79,66.67
2539,4,0,0,0.00,0.00
2540,9,4,2,44.44,50.00
2541,5,3,3,60.00,100.00
2542,6,6,1,100.00,16.67
2543,6,3,0,50.00,0.00
2544,8,4,0,50.00,0.00
2545,8,1,0,12.50,0.00
2546,10,5,1,50.00,20.00
2547,7,3,1,42.86,33.33
2548,2,4,1,200.00,25.00
2549,10,4,3,40.00,75.00
2550,5,1,3,20.00,300.00
2551,5,2,0,40.00,0.00
2552,8,5,2,62.50,40.00
2553,14,4,1,28.57,25.00
2554,11,2,0,18.18,0.00
2555,6,5,2,83.33,40.00
2556,7,2,2,28.57,100.00
2557,3,2,0,66.67,0.00
2558,9,5,0,55.56,0.00
2559,10,8,3,80.00,37.50
2560,4,2,0,50.00,0.00
2561,7,2,2,28.57,100.00
2562,9,2,3,22.22,150.00
2563,4,3,1,75.00,33.33
2564,6,4,1,66.67,25.00
2565,4,1,0,25.00,0.00
2566,5,3,2,60.00,66.67
2567,7,1,1,14.29,100.00
2568,10,4,1,40.00,25.00
2569,6,1,2,16.67,200.00
2570,7,4,1,57.14,25.00
2571,6,3,0,50.00,0.00
2572,4,2,5,50.00,250.00
2573,10,4,0,40.00,0.00
2574,7,4,1,57.14,25.00
2575,8,5,0,62.50,0.00
2576,6,3,2,50.00,66.67
2577,7,5,0,71.43,0.00
2578,7,5,2,71.43,40.00
2579,4,4,2,100.00,50.00
2580,5,2,0,40.00,0.00
2581,6,0,1,0.00,0.00
2582,4,3,1,75.00,33.33
2583,11,0,0,0.00,0.00
2584,7,2,0,28.57,0.00
2585,9,2,1,22.22,50.00
2586,7,3,0,42.86,0.00
2587,5,4,0,80.00,0.00
2588,8,1,2,12.50,200.00
2589,7,5,1,71.43,20.00
2590,12,4,2,33.33,50.00
2591,7,3,3,42.86,100.00
2592,6,4,2,66.67,50.00
2593,11,5,0,45.45,0.00
2594,8,5,2,62.50,40.00
2595,7,2,1,28.57,50.00
2596,6,4,0,66.67,0.00
2597,2,3,1,150.00,33.33
2598,3,4,1,133.33,25.00
2599,8,4,1,50.00,25.00
2600,10,2,2,20.00,100.00
2601,6,2,0,33.33,0.00
2602,12,6,0,50.00,0.00
2603,5,6,1,120.00,16.67
2604,7,9,3,128.57,33.33
2605,5,2,0,40.00,0.00
2606,12,4,1,33.33,25.00
2607,12,1,1,8.33,100.00
2608,4,2,3,50.00,150.00
2609,11,3,0,27.27,0.00
2610,11,7,0,63.64,0.00
2611,4,3,0,75.00,0.00
2612,9,6,0,66.67,0.00
2613,2,2,2,100.00,100.00
2614,10,2,3,20.00,150.00
2615,6,7,1,116.67,14.29
2616,6,1,2,16.67,200.00
2617,9,1,0,11.11,0.00
2618,7,2,1,28.57,50.00
2619,5,7,1,140.00,14.29
2620,9,2,0,22.22,0.00
2621,7,4,3,57.14,75.00
2622,6,2,0,33.33,0.00
2623,5,5,1,100.00,20.00
2624,10,3,2,30.00,66.67
2625,7,3,1,42.86,33.33
2626,10,3,0,30.00,0.00
2627,3,5,2,166.67,40.00
2628,6,2,2,33.33,100.00
2629,8,4,1,50.00,25.00
2630,7,3,0,42.86,0.00
2631,9,3,2,33.33,66.67
2632,8,1,1,12.50,100.00
2633,7,3,1,42.86,33.33
2634,6,2,1,33.33,50.00
2635,11,2,0,18.18,0.00
2636,8,6,0,75.00,0.00
2637,6,3,2,50.00,66.67
2638,6,4,0,66.67,0.00
2639,6,3,1,50.00,33.33
2640,6,5,0,83.33,0.00
2641,6,4,2,66.67,50.00
2642,4,0,2,0.00,0.00
2643,11,6,0,54.55,0.00
2644,4,4,3,100.00,75.00
2645,10,3,1,30.00,33.33
2646,8,3,1,37.50,33.33
2647,5,3,1,60.00,33.33
2648,5,1,1,20.00,100.00
2649,7,7,0,100.00,0.00
2650,2,1,0,50.00,0.00
2651,12,4,2,33.33,50.00
2652,8,2,0,25.00,0.00
2653,6,4,2,66.67,50.00
2654,8,3,0,37.50,0.00
2655,4,4,1,100.00,25.00
2656,6,3,0,50.00,0.00
2657,6,5,0,83.33,0.00
2658,3,6,1,200.00,16.67
2659,10,3,0,30.00,0.00
2660,7,1,3,14.29,300.00
2661,7,8,0,114.29,0.00
2662,4,6,1,150.00,16.67
2663,5,3,0,60.00,0.00
2664,5,3,0,60.00,0.00
2665,8,3,1,37.50,33.33
2666,10,2,1,20.00,50.00
2667,7,1,1,14.29,100.00
2668,6,5,2,83.33,40.00
2669,10,0,2,0.00,0.00
2670,12,4,2,33.33,50.00
2671,4,4,0,100.00,0.00
2672,8,4,1,50.00,25.00
2673,7,2,3,28.57,150.00
2674,5,0,2,0.00,0.00
2675,5,5,0,100.00,0.00
2676,10,6,0,60.00,0.00
2677,9,2,0,22.22,0.00
2678,5,5,0,100.00,0.00
2679,12,5,1,41.67,20.00
2680,6,3,2,50.00,66.67
2681,5,1,3,20.00,300.00
2682,7,4,3,57.14,75.00
2683,6,1,0,16.67,0.00
2684,12,1,1,8.33,100.00
2685,8,2,1,25.00,50.00
2686,6,5,0,83.33,0.00
2687,12,3,2,25.00,66.67
2688,10,6,1,60.00,16.67
2689,7,4,1,57.14,25.00
2690,9,1,1,11.11,100.00
2691,5,5,1,100.00,20.00
2692,9,3,2,33.33,66.67
2693,6,6,2,100.00,33.33
2694,8,4,0,50.00,0.00
2695,6,5,1,83.33,20.00
2696,11,1,2,9.09,200.00
2697,9,4,1,44.44,25.00
2698,3,2,2,66.67,100.00
2699,10,2,2,20.00,100.00
2700,8,7,1,87.50,14.29
2701,5,4,2,80.00,50.00
2702,5,5,1,100.00,20.00
2703,6,2,2,33.33,100.00
2704,4,0,2,0.00,0.00
2705,7,1,1,14.29,100.00
2706,6,2,0,33.33,0.00
2707,6,7,1,116.67,14.29
2708,8,4,0,50.00,0.00
2709,8,2,0,25.00,0.00
2710,4,2,0,50.00,0.00
2711,8,2,2,25.00,100.00
2712,7,5,1,71.43,20.00
2713,6,2,0,33.33,0.00
2714,8,2,1,25.00,50.00
2715,11,7,0,63.64,0.00
2716,8,5,4,62.50,80.00
2717,6,4,3,66.67,75.00
2718,15,3,4,20.00,133.33
2719,3,5,0,166.67,0.00
2720,9,1,4,11.11,400.00
2721,7,3,1,42.86,33.33
2722,9,4,1,44.44,25.00
2723,6,4,1,66.67,25.00
2724,4,3,0,75.00,0.00
2725,5,2,1,40.00,50.00
2726,7,4,1,57.14,25.00
2727,4,2,3,50.00,150.00
2728,7,1,0,14.29,0.00
2729,6,5,0,83.33,0.00
2730,9,3,0,33.33,0.00
2731,3,2,2,66.67,100.00
2732,7,2,0,28.57,0.00
2733,7,4,0,57.14,0.00
2734,8,1,3,12.50,300.00
2735,6,2,0,33.33,0.00
2736,6,5,1,83.33,20.00
2737,4,4,0,100.00,0.00
2738,7,4,0,57.14,0.00
2739,7,1,1,14.29,100.00
2740,7,4,0,57.14,0.00
2741,8,6,1,75.00,16.67
2742,12,2,2,16.67,100.00
2743,9,1,0,11.11,0.00
2744,7,7,4,100.00,57.14
2745,7,2,3,28.57,150.00
2746,8,2,1,25.00,50.00
2747,4,1,3,25.00,300.00
2748,4,3,2,75.00,66.67
2749,3,6,1,200.00,16.67
2750,7,11,0,157.14,0.00
2751,7,4,0,57.14,0.00
2752,10,4,1,40.00,25.00
2753,10,5,1,50.00,20.00
2754,8,4,3,50.00,75.00
2755,12,4,2,33.33,50.00
2756,3,2,4,66.67,200.00
2757,9,4,3,44.44,75.00
2758,9,2,3,22.22,150.00
2759,8,6,2,75.00,33.33
2760,5,1,1,20.00,100.00
2761,3,4,2,133.33,50.00
2762,8,3,0,37.50,0.00
2763,4,2,2,50.00,100.00
2764,5,4,2,80.00,50.00
2765,7,5,1,71.43,20.00
2766,3,4,2,133.33,50.00
2767,6,0,2,0.00,0.00
2768,12,6,0,50.00,0.00
2769,5,3,0,60.00,0.00
2770,4,2,0,50.00,0.00
2771,8,4,2,50.00,50.00
2772,9,9,2,100.00,22.22
2773,5,5,1,100.00,20.00
2774,7,7,2,100.00,28.57
2775,10,2,1,20.00,50.00
2776,10,7,2,70.00,28.57
2777,2,5,3,250.00,60.00
2778,6,2,2,33.33,100.00
2779,6,5,1,83.33,20.00
2780,6,5,1,83.33,20.00
2781,4,2,2,50.00,100.00
2782,11,2,0,18.18,0.00
2783,7,0,1,0.00,0.00
2784,13,5,0,38.46,0.00
2785,5,1,2,20.00,200.00
2786,7,8,3,114.29,37.50
2787,5,7,1,140.00,14.29
2788,5,3,2,60.00,66.67
2789,6,3,0,50.00,0.00
2790,6,9,3,150.00,33.33
2791,12,5,0,41.67,0.00
2792,1,4,2,400.00,50.00
2793,5,2,1,40.00,50.00
2794,5,3,0,60.00,0.00
2795,6,4,1,66.67,25.00
2796,1,1,1,100.00,100.00
2797,7,2,1,28.57,50.00
2798,3,3,1,100.00,33.33
2799,2,3,2,150.00,66.67
2800,9,4,1,44.44,25.00
2801,7,5,1,71.43,20.00
2802,9,1,3,11.11,300.00
2803,8,5,2,62.50,40.00
2804,7,5,0,71.43,0.00
2805,7,3,2,42.86,66.67
2806,6,5,1,83.33,20.00
2807,7,3,1,42.86,33.33
2808,9,2,1,22.22,50.00
2809,6,6,4,100.00,66.67
2810,6,3,1,50.00,33.33
2811,4,7,2,175.00,28.57
2812,8,2,3,25.00,150.00
2813,7,2,4,28.57,200.00
2814,3,4,0,133.33,0.00
2815,6,5,1,83.33,20.00
2816,9,4,1,44.44,25.00
2817,11,2,1,18.18,50.00
2818,3,8,0,266.67,0.00
2819,9,4,1,44.44,25.00
2820,5,5,1,100.00,20.00
2821,6,1,1,16.67,100.00
2822,7,4,1,57.14,25.00
2823,6,0,1,0.00,0.00
2824,9,2,0,22.22,0.00
2825,8,4,3,50.00,75.00
2826,12,6,1,50.00,16.67
2827,7,4,1,57.14,25.00
2828,6,4,0,66.67,0.00
2829,6,4,0,66.67,0.00
2830,4,5,1,125.00,20.00
2831,4,1,2,25.00,200.00
2832,6,3,4,50.00,133.33
2833,10,5,1,50.00,20.00
2834,13,3,3,23.08,100.00
2835,5,3,0,60.00,0.00
2836,7,6,1,85.71,16.67
2837,9,1,3,11.11,300.00
2838,9,5,1,55.56,20.00
2839,8,4,1,50.00,25.00
2840,8,3,4,37.50,133.33
2841,3,1,0,33.33,0.00
2842,9,2,2,22.22,100.00
2843,9,2,1,22.22,50.00
2844,7,3,2,42.86,66.67
2845,8,2,3,25.00,150.00
2846,6,6,0,100.00,0.00
2847,13,2,1,15.38,50.00
2848,6,2,0,33.33,0.00
2849,5,6,0,120.00,0.00
2850,10,4,0,40.00,0.00
2851,3,7,1,233.33,14.29
2852,12,1,2,8.33,200.00
2853,8,3,2,37.50,66.67
2854,8,3,3,37.50,100.00
2855,8,1,1,12.50,100.00
2856,8,5,1,62.50,20.00
2857,6,2,0,33.33,0.00
2858,4,6,2,150.00,33.33
2859,4,2,2,50.00,100.00
2860,3,3,0,100.00,0.00
2861,7,6,0,85.71,0.00
2862,7,3,2,42.86,66.67
2863,6,4,1,66.67,25.00
2864,10,2,1,20.00,50.00
2865,9,1,0,11.11,0.00
2866,3,1,2,33.33,200.00
2867,9,3,0,33.33,0.00
2868,7,1,1,14.29,100.00
2869,8,3,0,37.50,0.00
2870,8,3,0,37.50,0.00
2871,6,1,2,16.67,200.00
2872,11,5,3,45.45,60.00
2873,7,1,2,14.29,200.00
2874,6,2,0,33.33,0.00
2875,9,4,0,44.44,0.00
2876,9,0,1,0.00,0.00
2877,11,6,0,54.55,0.00
2878,5,8,2,160.00,25.00
2879,7,1,1,14.29,100.00
2880,7,1,0,14.29,0.00
2881,9,4,1,44.44,25.00
2882,8,4,3,50.00,75.00
2883,3,5,0,166.67,0.00
2884,8,4,2,50.00,50.00
2885,10,5,1,50.00,20.00
2886,5,5,0,100.00,0.00
2887,8,5,1,62.50,20.00
2888,8,6,2,75.00,33.33
2889,10,2,1,20.00,50.00
2890,8,2,0,25.00,0.00
2891,8,5,1,62.50,20.00
2892,5,3,2,60.00,66.67
2893,11,4,0,36.36,0.00
2894,7,0,1,0.00,0.00
2895,9,2,2,22.22,100.00
2896,8,3,2,37.50,66.67
2897,8,2,0,25.00,0.00
2898,7,2,2,28.57,100.00
2899,6,1,2,16.67,200.00
2900,4,4,1,100.00,25.00
2901,12,2,3,16.67,150.00
2902,5,2,2,40.00,100.00
2903,7,5,0,71.43,0.00
2904,6,3,1,50.00,33.33
2905,6,6,1,100.00,16.67
2906,6,5,1,83.33,20.00
2907,8,3,1,37.50,33.33
2908,4,2,1,50.00,50.00
2909,9,7,1,77.78,14.29
2910,5,5,1,100.00,20.00
2911,4,5,1,125.00,20.00
2912,10,1,0,10.00,0.00
2913,8,4,0,50.00,0.00
2914,3,3,2,100.00,66.67
2915,10,3,2,30.00,66.67
2916,8,3,1,37.50,33.33
2917,8,3,1,37.50,33.33
2918,5,3,1,60.00,33.33
2919,3,2,1,66.67,50.00
2920,12,4,2,33.33,50.00
2921,11,6,2,54.55,33.33
2922,7,2,1,28.57,50.00
2923,5,4,0,80.00,0.00
2924,10,3,1,30.00,33.33
2925,11,1,2,9.09,200.00
2926,11,6,2,54.55,33.33
2927,5,5,0,100.00,0.00
2928,9,5,1,55.56,20.00
2929,8,3,2,37.50,66.67
2930,9,8,1,88.89,12.50
2931,11,2,3,18.18,150.00
2932,5,5,0,100.00,0.00
2933,2,5,2,250.00,40.00
2934,8,1,2,12.50,200.00
2935,8,1,1,12.50,100.00
2936,6,6,0,100.00,0.00
2937,8,2,5,25.00,250.00
2938,6,4,2,66.67,50.00
2939,8,2,1,25.00,50.00
2940,8,0,1,0.00,0.00
2941,7,3,1,42.86,33.33
2942,7,7,1,100.00,14.29
2943,10,5,3,50.00,60.00
2944,10,2,1,20.00,50.00
2945,8,5,0,62.50,0.00
2946,12,2,0,16.67,0.00
2947,9,3,2,33.33,66.67
2948,6,2,1,33.33,50.00
2949,5,3,6,60.00,200.00
2950,8,6,0,75.00,0.00
2951,9,6,2,66.67,33.33
2952,9,5,0,55.56,0.00
2953,6,8,4,133.33,50.00
2954,8,3,1,37.50,33.33
2955,6,3,1,50.00,33.33
2956,3,1,3,33.33,300.00
2957,8,7,0,87.50,0.00
2958,8,1,1,12.50,100.00
2959,10,3,2,30.00,66.67
2960,9,3,2,33.33,66.67
2961,6,5,0,83.33,0.00
2962,8,4,2,50.00,50.00
2963,5,4,2,80.00,50.00
2964,9,3,2,33.33,66.67
2965,5,3,0,60.00,0.00
2966,6,2,3,33.33,150.00
2967,7,3,1,42.86,33.33
2968,3,2,1,66.67,50.00
2969,6,2,1,33.33,50.00
2970,6,2,0,33.33,0.00
2971,4,5,0,125.00,0.00
2972,3,6,1,200.00,16.67
2973,5,3,3,60.00,100.00
2974,9,3,0,33.33,0.00
2975,6,7,1,116.67,14.29
2976,7,1,2,14.29,200.00
2977,6,3,1,50.00,33.33
2978,8,7,2,87.50,28.57
2979,4,2,1,50.00,50.00
2980,10,9,1,90.00,11.11
2981,7,3,1,42.86,33.33
2982,9,2,1,22.22,50.00
2983,11,0,1,0.00,0.00
2984,6,3,2,50.00,66.67
2985,15,8,0,53.33,0.00
2986,7,4,0,57.14,0.00
2987,5,3,0,60.00,0.00
2988,5,2,1,40.00,50.00
2989,2,4,3,200.00,75.00
2990,10,6,0,60.00,0.00
2991,7,3,2,42.86,66.67
2992,10,5,0,50.00,0.00
2993,10,2,0,20.00,0.00
2994,4,3,3,75.00,100.00
2995,11,2,0,18.18,0.00
2996,4,4,1,100.00,25.00
2997,12,1,0,8.33,0.00
2998,4,3,0,75.00,0.00
2999,10,3,2,30.00,66.67
3000,4,2,1,50.00,50.00
3001,11,3,0,27.27,0.00
3002,7,3,2,42.86,66.67
3003,6,5,1,83.33,20.00
3004,10,1,1,10.00,100.00
3005,9,2,1,22.22,50.00
3006,7,1,3,14.29,300.00
3007,4,1,0,25.00,0.00
3008,7,2,0,28.57,0.00
3009,3,4,1,133.33,25.00
3010,7,4,2,57.14,50.00
3011,7,2,1,28.57,50.00
3012,7,6,1,85.71,16.67
3013,9,1,3,11.11,300.00
3014,7,1,0,14.29,0.00
3015,6,6,2,100.00,33.33
3016,7,4,0,57.14,0.00
3017,7,2,2,28.57,100.00
3018,8,1,1,12.50,100.00
3019,2,4,2,200.00,50.00
3020,6,1,2,16.67,200.00
3021,7,4,1,57.14,25.00
3022,9,2,3,22.22,150.00
3023,12,2,3,16.67,150.00
3024,6,2,1,33.33,50.00
3025,7,2,0,28.57,0.00
3026,3,2,1,66.67,50.00
3027,6,3,2,50.00,66.67
3028,10,4,0,40.00,0.00
3029,12,5,0,41.67,0.00
3030,6,4,1,66.67,25.00
3031,7,4,0,57.14,0.00
3032,8,2,2,25.00,100.00
3033,3,2,0,66.67,0.00
3034,8,6,0,75.00,0.00
3035,7,1,1,14.29,100.00
3036,8,3,2,37.50,66.67
3037,9,6,0,66.67,0.00
3038,6,5,2,83.33,40.00
3039,11,2,1,18.18,50.00
3040,8,4,0,50.00,0.00
3041,7,2,2,28.57,100.00
3042,4,2,0,50.00,0.00
3043,8,4,1,50.00,25.00
3044,11,4,0,36.36,0.00
3045,5,8,3,160.00,37.50
3046,5,5,0,100.00,0.00
3047,12,4,0,33.33,0.00
3048,7,7,1,100.00,14.29
3049,5,4,2,80.00,50.00
3050,8,9,1,112.50,11.11
3051,7,3,1,42.86,33.33
3052,6,6,0,100.00,0.00
3053,6,4,1,66.67,25.00
3054,12,3,1,25.00,33.33
3055,10,7,0,70.00,0.00
3056,2,6,2,300.00,33.33
3057,4,0,1,0.00,0.00
3058,9,6,2,66.67,33.33
3059,8,2,2,25.00,100.00
3060,7,3,1,42.86,33.33
3061,6,1,4,16.67,400.00
3062,9,2,2,22.22,100.00
3063,2,3,2,150.00,66.67
3064,3,1,0,33.33,0.00
3065,12,4,1,33.33,25.00
3066,7,2,2,28.57,100.00
3067,5,5,3,100.00,60.00
3068,4,6,1,150.00,16.67
3069,9,6,1,66.67,16.67
3070,6,7,1,116.67,14.29
3071,4,1,2,25.00,200.00
3072,7,1,1,14.29,100.00
3073,5,1,3,20.00,300.00
3074,9,1,2,11.11,200.00
3075,7,3,1,42.86,33.33
3076,5,5,1,100.00,20.00
3077,8,1,0,12.50,0.00
3078,3,0,0,0.00,0.00
3079,8,0,1,0.00,0.00
3080,6,0,1,0.00,0.00
3081,9,1,1,11.11,100.00
3082,11,0,0,0.00,0.00
3083,7,7,2,100.00,28.57
3084,6,2,3,33.33,150.00
3085,9,3,2,33.33,66.67
3086,10,2,1,20.00,50.00
3087,9,4,2,44.44,50.00
3088,7,6,0,85.71,0.00
3089,10,1,3,10.00,300.00
3090,7,6,1,85.71,16.67
3091,4,3,1,75.00,33.33
3092,12,1,0,8.33,0.00
3093,5,2,1,40.00,50.00
3094,4,1,2,25.00,200.00
3095,11,4,1,36.36,25.00
3096,7,5,1,71.43,20.00
3097,6,1,0,16.67,0.00
3098,7,3,3,42.86,100.00
3099,7,3,1,42.86,33.33
3100,7,4,0,57.14,0.00
3101,13,2,0,15.38,0.00
3102,7,1,1,14.29,100.00
3103,6,8,1,133.33,12.50
3104,4,2,0,50.00,0.00
3105,5,5,1,100.00,20.00
3106,5,8,1,160.00,12.50
3107,4,7,1,175.00,14.29
3108,7,3,0,42.86,0.00
3109,4,6,4,150.00,66.67
3110,4,2,0,50.00,0.00
3111,6,4,0,66.67,0.00
3112,6,6,1,100.00,16.67
3113,5,3,2,60.00,66.67
3114,9,6,1,66.67,16.67
3115,12,3,1,25.00,33.33
3116,5,0,1,0.00,0.00
3117,5,7,1,140.00,14.29
3118,7,3,0,42.86,0.00
3119,6,3,2,50.00,66.67
3120,9,3,0,33.33,0.00
3121,10,4,1,40.00,25.00
3122,7,5,1,71.43,20.00
3123,13,7,0,53.85,0.00
3124,9,5,0,55.56,0.00
3125,11,4,1,36.36,25.00
3126,7,5,1,71.43,20.00
3127,6,5,1,83.33,20.00
3128,7,3,0,42.86,0.00
3129,7,2,0,28.57,0.00
3130,10,2,1,20.00,50.00
3131,9,2,2,22.22,100.00
3132,6,2,0,33.33,0.00
3133,9,7,1,77.78,14.29
3134,9,1,3,11.11,300.00
3135,5,5,1,100.00,20.00
3136,6,2,1,33.33,50.00
3137,11,2,2,18.18,100.00
3138,6,5,1,83.33,20.00
3139,13,2,2,15.38,100.00
3140,3,3,2,100.00,66.67
3141,4,11,2,275.00,18.18
3142,7,2,3,28.57,150.00
3143,7,5,0,71.43,0.00
3144,12,2,2,16.67,100.00
3145,12,5,0,41.67,0.00
3146,4,1,2,25.00,200.00
3147,6,5,1,83.33,20.00
3148,8,7,2,87.50,28.57
3149,6,2,0,33.33,0.00
3150,4,1,1,25.00,100.00
3151,10,6,2,60.00,33.33
3152,4,6,3,150.00,50.00
3153,10,1,0,10.00,0.00
3154,9,0,2,0.00,0.00
3155,7,6,1,85.71,16.67
3156,4,3,1,75.00,33.33
3157,8,3,2,37.50,66.67
3158,6,4,1,66.67,25.00
3159,8,7,2,87.50,28.57
3160,10,5,3,50.00,60.00
3161,7,2,2,28.57,100.00
3162,10,5,0,50.00,0.00
3163,6,1,1,16.67,100.00
3164,8,3,2,37.50,66.67
3165,5,5,0,100.00,0.00
3166,5,4,1,80.00,25.00
3167,7,2,3,28.57,150.00
3168,9,4,0,44.44,0.00
3169,6,4,0,66.67,0.00
3170,4,1,0,25.00,0.00
3171,5,2,3,40.00,150.00
3172,9,6,1,66.67,16.67
3173,8,5,2,62.50,40.00
3174,6,2,1,33.33,50.00
3175,9,8,0,88.89,0.00
3176,4,0,3,0.00,0.00
3177,7,5,0,71.43,0.00
3178,3,7,4,233.33,57.14
3179,9,2,1,22.22,50.00
3180,5,1,2,20.00,200.00
3181,12,4,2,33.33,50.00
3182,5,5,2,100.00,40.00
3183,8,2,0,25.00,0.00
3184,5,2,2,40.00,100.00
3185,10,4,0,40.00,0.00
3186,4,3,1,75.00,33.33
3187,8,3,3,37.50,100.00
3188,9,4,0,44.44,0.00
3189,8,4,1,50.00,25.00
3190,12,2,2,16.67,100.00
3191,5,4,1,80.00,25.00
3192,5,1,0,20.00,0.00
3193,5,4,0,80.00,0.00
3194,6,2,1,33.33,50.00
3195,5,1,3,20.00,300.00
3196,4,2,0,50.00,0.00
3197,10,2,3,20.00,150.00
3198,8,4,2,50.00,50.00
3199,5,2,0,40.00,0.00
3200,5,8,0,160.00,0.00
3201,6,2,1,33.33,50.00
3202,7,1,0,14.29,0.00
3203,7,1,0,14.29,0.00
3204,6,7,1,116.67,14.29
3205,11,3,1,27.27,33.33
3206,7,3,1,42.86,33.33
3207,11,0,1,0.00,0.00
3208,6,4,4,66.67,100.00
3209,8,4,0,50.00,0.00
3210,9,4,1,44.44,25.00
3211,10,2,0,20.00,0.00
3212,6,3,1,50.00,33.33
3213,7,2,2,28.57,100.00
3214,3,1,1,33.33,100.00
3215,7,5,2,71.43,40.00
3216,8,2,1,25.00,50.00
3217,11,2,0,18.18,0.00
3218,8,6,3,75.00,50.00
3219,7,3,1,42.86,33.33
3220,8,2,1,25.00,50.00
3221,8,5,0,62.50,0.00
3222,1,2,0,200.00,0.00
3223,5,2,0,40.00,0.00
3224,8,0,0,0.00,0.00
3225,13,7,1,53.85,14.29
3226,6,1,0,16.67,0.00
3227,14,2,1,14.29,50.00
3228,2,5,1,250.00,20.00
3229,7,2,1,28.57,50.00
3230,6,4,0,66.67,0.00
3231,9,6,0,66.67,0.00
3232,4,3,0,75.00,0.00
3233,9,6,1,66.67,16.67
3234,6,6,3,100.00,50.00
3235,5,4,2,80.00,50.00
3236,5,7,1,140.00,14.29
3237,6,2,1,33.33,50.00
3238,7,4,2,57.14,50.00
3239,7,4,1,57.14,25.00
3240,6,4,1,66.67,25.00
3241,7,2,1,28.57,50.00
3242,3,3,1,100.00,33.33
3243,4,3,2,75.00,66.67
3244,9,4,0,44.44,0.00
3245,13,1,1,7.69,100.00
3246,9,6,2,66.67,33.33
3247,8,7,2,87.50,28.57
3248,13,1,2,7.69,200.00
3249,11,3,1,27.27,33.33
3250,8,2,2,25.00,100.00
3251,9,7,1,77.78,14.29
3252,9,2,2,22.22,100.00
3253,5,4,0,80.00,0.00
3254,10,3,0,30.00,0.00
3255,7,5,2,71.43,40.00
3256,7,8,1,114.29,12.50
3257,4,8,1,200.00,12.50
3258,9,5,1,55.56,20.00
3259,7,0,1,0.00,0.00
3260,11,4,1,36.36,25.00
3261,7,4,4,57.14,100.00
3262,6,4,1,66.67,25.00
3263,10,3,0,30.00,0.00
3264,11,3,1,27.27,33.33
3265,10,3,2,30.00,66.67
3266,7,1,3,14.29,300.00
3267,6,4,1,66.67,25.00
3268,10,5,3,50.00,60.00
3269,9,3,1,33.33,33.33
3270,12,3,1,25.00,33.33
3271,8,3,5,37.50,166.67
3272,5,1,2,20.00,200.00
3273,3,1,1,33.33,100.00
3274,5,3,1,60.00,33.33
3275,5,3,0,60.00,0.00
3276,10,4,0,40.00,0.00
3277,12,1,1,8.33,100.00
3278,6,7,0,116.67,0.00
3279,9,3,1,33.33,33.33
3280,6,4,0,66.67,0.00
3281,6,4,0,66.67,0.00
3282,7,2,0,28.57,0.00
3283,5,6,0,120.00,0.00
3284,10,1,0,10.00,0.00
3285,14,5,0,35.71,0.00
3286,4,4,4,100.00,100.00
3287,7,3,0,42.86,0.00
3288,8,3,0,37.50,0.00
3289,7,4,2,57.14,50.00
3290,1,3,2,300.00,66.67
3291,4,4,3,100.00,75.00
3292,8,3,1,37.50,33.33
3293,8,1,5,12.50,500.00
3294,10,3,0,30.00,0.00
3295,6,3,1,50.00,33.33
3296,7,4,0,57.14,0.00
3297,5,3,1,60.00,33.33
3298,5,2,0,40.00,0.00
3299,8,1,2,12.50,200.00
3300,9,3,1,33.33,33.33
3301,9,5,0,55.56,0.00
3302,3,2,1,66.67,50.00
3303,8,2,3,25.00,150.00
3304,3,3,0,100.00,0.00
3305,10,7,0,70.00,0.00
3306,5,2,0,40.00,0.00
3307,4,4,1,100.00,25.00
3308,6,3,0,50.00,0.00
3309,5,2,3,40.00,150.00
3310,5,6,0,120.00,0.00
3311,8,6,0,75.00,0.00
3312,13,6,0,46.15,0.00
3313,3,5,0,166.67,0.00
3314,7,3,2,42.86,66.67
3315,6,4,1,66.67,25.00
3316,14,5,4,35.71,80.00
3317,6,1,1,16.67,100.00
3318,6,3,2,50.00,66.67
3319,7,8,2,114.29,25.00
3320,7,2,1,28.57,50.00
3321,5,6,0,120.00,0.00
3322,11,4,1,36.36,25.00
3323,6,6,0,100.00,0.00
3324,5,1,1,20.00,100.00
3325,9,4,4,44.44,100.00
3326,7,4,2,57.14,50.00
3327,8,2,0,25.00,0.00
3328,6,3,0,50.00,0.00
3329,6,5,0,83.33,0.00
3330,7,7,0,100.00,0.00
3331,11,8,3,72.73,37.50
3332,7,2,0,28.57,0.00
3333,7,3,2,42.86,66.67
3334,6,5,1,83.33,20.00
3335,8,7,1,87.50,14.29
3336,4,5,2,125.00,40.00
3337,5,5,1,100.00,20.00
